index;2025;2030;2035;2040;2045;2050
1901;3,06E-04;3,05E-04;3,05E-04;3,04E-04;3,04E-04;3,03E-04
1902;3,05E-04;3,05E-04;3,04E-04;3,04E-04;3,03E-04;3,03E-04
1903;3,01E-04;3,01E-04;3,00E-04;3,00E-04;2,99E-04;2,99E-04
1904;2,96E-04;2,95E-04;2,95E-04;2,94E-04;2,94E-04;2,93E-04
1905;2,89E-04;2,89E-04;2,88E-04;2,88E-04;2,87E-04;2,87E-04
1906;2,90E-04;2,89E-04;2,89E-04;2,88E-04;2,88E-04;2,87E-04
1907;2,79E-04;2,78E-04;2,78E-04;2,77E-04;2,77E-04;2,77E-04
1908;2,64E-04;2,64E-04;2,63E-04;2,63E-04;2,62E-04;2,62E-04
1909;2,52E-04;2,52E-04;2,51E-04;2,51E-04;2,51E-04;2,50E-04
1910;2,40E-04;2,40E-04;2,40E-04;2,39E-04;2,39E-04;2,38E-04
1911;2,24E-04;2,24E-04;2,24E-04;2,23E-04;2,23E-04;2,23E-04
1912;2,04E-04;2,04E-04;2,04E-04;2,04E-04;2,03E-04;2,03E-04
1913;2,02E-04;2,01E-04;2,01E-04;2,01E-04;2,01E-04;2,00E-04
1914;2,09E-04;2,09E-04;2,09E-04;2,09E-04;2,08E-04;2,08E-04
1915;2,12E-04;2,12E-04;2,11E-04;2,11E-04;2,11E-04;2,11E-04
1916;2,14E-04;2,14E-04;2,13E-04;2,13E-04;2,13E-04;2,12E-04
1917;2,16E-04;2,16E-04;2,15E-04;2,15E-04;2,15E-04;2,15E-04
1918;2,18E-04;2,18E-04;2,18E-04;2,17E-04;2,17E-04;2,17E-04
1919;2,21E-04;2,21E-04;2,21E-04;2,21E-04;2,20E-04;2,20E-04
1920;2,25E-04;2,25E-04;2,24E-04;2,24E-04;2,24E-04;2,23E-04
1921;2,29E-04;2,29E-04;2,29E-04;2,29E-04;2,28E-04;2,28E-04
1922;2,33E-04;2,33E-04;2,33E-04;2,32E-04;2,32E-04;2,32E-04
1923;2,36E-04;2,36E-04;2,36E-04;2,35E-04;2,35E-04;2,35E-04
1924;2,40E-04;2,39E-04;2,39E-04;2,39E-04;2,38E-04;2,38E-04
1925;2,43E-04;2,42E-04;2,42E-04;2,42E-04;2,41E-04;2,41E-04
1926;2,42E-04;2,42E-04;2,41E-04;2,41E-04;2,41E-04;2,40E-04
1927;2,26E-04;2,26E-04;2,25E-04;2,25E-04;2,25E-04;2,24E-04
1928;2,20E-04;2,19E-04;2,19E-04;2,19E-04;2,18E-04;2,18E-04
1929;2,12E-04;2,12E-04;2,12E-04;2,11E-04;2,11E-04;2,11E-04
1930;2,06E-04;2,06E-04;2,06E-04;2,05E-04;2,05E-04;2,05E-04
1931;1,88E-04;1,88E-04;1,88E-04;1,88E-04;1,88E-04;1,87E-04
1932;1,82E-04;1,81E-04;1,81E-04;1,81E-04;1,81E-04;1,81E-04
1933;1,82E-04;1,82E-04;1,82E-04;1,82E-04;1,81E-04;1,81E-04
1934;1,93E-04;1,93E-04;1,92E-04;1,92E-04;1,92E-04;1,92E-04
1935;1,87E-04;1,87E-04;1,87E-04;1,87E-04;1,86E-04;1,86E-04
1936;1,78E-04;1,78E-04;1,78E-04;1,78E-04;1,78E-04;1,77E-04
1937;1,81E-04;1,80E-04;1,80E-04;1,80E-04;1,80E-04;1,80E-04
1938;1,87E-04;1,87E-04;1,87E-04;1,87E-04;1,86E-04;1,86E-04
1939;1,94E-04;1,94E-04;1,93E-04;1,93E-04;1,93E-04;1,93E-04
1940;2,01E-04;2,01E-04;2,01E-04;2,00E-04;2,00E-04;2,00E-04
1941;2,10E-04;2,10E-04;2,09E-04;2,09E-04;2,09E-04;2,09E-04
1942;2,18E-04;2,18E-04;2,18E-04;2,18E-04;2,17E-04;2,17E-04
1943;2,27E-04;2,27E-04;2,27E-04;2,26E-04;2,26E-04;2,26E-04
1944;2,35E-04;2,35E-04;2,35E-04;2,34E-04;2,34E-04;2,34E-04
1945;2,44E-04;2,43E-04;2,43E-04;2,42E-04;2,42E-04;2,42E-04
1946;2,53E-04;2,52E-04;2,52E-04;2,52E-04;2,51E-04;2,51E-04
1947;2,59E-04;2,58E-04;2,58E-04;2,57E-04;2,57E-04;2,57E-04
1948;2,65E-04;2,65E-04;2,64E-04;2,64E-04;2,63E-04;2,63E-04
1949;2,70E-04;2,69E-04;2,69E-04;2,68E-04;2,68E-04;2,68E-04
1950;2,70E-04;2,70E-04;2,69E-04;2,69E-04;2,69E-04;2,68E-04
1951;2,49E-04;2,48E-04;2,48E-04;2,48E-04;2,47E-04;2,47E-04
1952;2,24E-04;2,24E-04;2,23E-04;2,23E-04;2,23E-04;2,23E-04
1953;1,98E-04;1,97E-04;1,97E-04;1,97E-04;1,97E-04;1,96E-04
1954;1,72E-04;1,72E-04;1,72E-04;1,72E-04;1,71E-04;1,71E-04
1955;1,50E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04
1956;1,30E-04;1,29E-04;1,29E-04;1,29E-04;1,29E-04;1,29E-04
1957;1,14E-04;1,14E-04;1,14E-04;1,14E-04;1,14E-04;1,14E-04
1958;1,04E-04;1,04E-04;1,04E-04;1,04E-04;1,04E-04;1,04E-04
1959;9,80E-05;9,81E-05;9,81E-05;9,82E-05;9,82E-05;9,82E-05
1960;1,01E-04;1,01E-04;1,01E-04;1,01E-04;1,01E-04;1,01E-04
1961;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04
1962;1,29E-04;1,29E-04;1,29E-04;1,29E-04;1,29E-04;1,29E-04
1963;1,39E-04;1,39E-04;1,39E-04;1,39E-04;1,39E-04;1,39E-04
1964;1,50E-04;1,50E-04;1,50E-04;1,50E-04;1,50E-04;1,50E-04
1965;1,62E-04;1,62E-04;1,62E-04;1,62E-04;1,62E-04;1,62E-04
1966;1,74E-04;1,74E-04;1,74E-04;1,74E-04;1,74E-04;1,73E-04
1967;1,87E-04;1,86E-04;1,86E-04;1,86E-04;1,86E-04;1,86E-04
1968;1,97E-04;1,97E-04;1,97E-04;1,97E-04;1,96E-04;1,96E-04
1969;2,08E-04;2,08E-04;2,07E-04;2,07E-04;2,07E-04;2,07E-04
1970;2,19E-04;2,19E-04;2,19E-04;2,18E-04;2,18E-04;2,18E-04
1971;2,27E-04;2,27E-04;2,27E-04;2,26E-04;2,26E-04;2,26E-04
1972;2,35E-04;2,34E-04;2,34E-04;2,34E-04;2,33E-04;2,33E-04
1973;2,41E-04;2,41E-04;2,40E-04;2,40E-04;2,40E-04;2,39E-04
1974;2,43E-04;2,43E-04;2,43E-04;2,42E-04;2,42E-04;2,41E-04
1975;2,41E-04;2,41E-04;2,41E-04;2,40E-04;2,40E-04;2,40E-04
1976;2,37E-04;2,37E-04;2,37E-04;2,36E-04;2,36E-04;2,36E-04
1977;2,32E-04;2,31E-04;2,31E-04;2,31E-04;2,30E-04;2,30E-04
1978;2,27E-04;2,27E-04;2,26E-04;2,26E-04;2,26E-04;2,25E-04
1979;2,21E-04;2,20E-04;2,20E-04;2,20E-04;2,20E-04;2,19E-04
1980;2,17E-04;2,16E-04;2,16E-04;2,16E-04;2,16E-04;2,15E-04
1981;2,14E-04;2,14E-04;2,14E-04;2,14E-04;2,13E-04;2,13E-04
1982;2,12E-04;2,12E-04;2,12E-04;2,12E-04;2,11E-04;2,11E-04
1983;2,12E-04;2,12E-04;2,12E-04;2,11E-04;2,11E-04;2,11E-04
1984;2,14E-04;2,14E-04;2,14E-04;2,13E-04;2,13E-04;2,13E-04
1985;2,18E-04;2,18E-04;2,18E-04;2,17E-04;2,17E-04;2,17E-04
1986;2,24E-04;2,24E-04;2,23E-04;2,23E-04;2,23E-04;2,22E-04
1987;2,27E-04;2,27E-04;2,27E-04;2,27E-04;2,26E-04;2,26E-04
1988;2,30E-04;2,30E-04;2,30E-04;2,29E-04;2,29E-04;2,29E-04
1989;2,37E-04;2,36E-04;2,36E-04;2,36E-04;2,35E-04;2,35E-04
1990;2,36E-04;2,36E-04;2,36E-04;2,35E-04;2,35E-04;2,35E-04
1991;2,40E-04;2,40E-04;2,39E-04;2,39E-04;2,39E-04;2,38E-04
1992;2,41E-04;2,41E-04;2,41E-04;2,40E-04;2,40E-04;2,40E-04
1993;2,41E-04;2,41E-04;2,41E-04;2,40E-04;2,40E-04;2,40E-04
1994;2,42E-04;2,42E-04;2,41E-04;2,41E-04;2,41E-04;2,40E-04
1995;2,42E-04;2,42E-04;2,42E-04;2,41E-04;2,41E-04;2,41E-04
1996;2,42E-04;2,42E-04;2,41E-04;2,41E-04;2,41E-04;2,40E-04
1997;2,42E-04;2,42E-04;2,41E-04;2,41E-04;2,41E-04;2,40E-04
1998;2,40E-04;2,39E-04;2,39E-04;2,39E-04;2,38E-04;2,38E-04
1999;2,17E-04;2,17E-04;2,17E-04;2,16E-04;2,16E-04;2,16E-04
2000;2,03E-04;2,03E-04;2,03E-04;2,02E-04;2,02E-04;2,02E-04
2001;1,90E-04;1,90E-04;1,89E-04;1,89E-04;1,89E-04;1,89E-04
2002;1,70E-04;1,70E-04;1,69E-04;1,69E-04;1,69E-04;1,69E-04
2003;1,52E-04;1,52E-04;1,52E-04;1,52E-04;1,52E-04;1,52E-04
2004;1,36E-04;1,36E-04;1,35E-04;1,35E-04;1,35E-04;1,35E-04
2005;1,32E-04;1,32E-04;1,32E-04;1,32E-04;1,32E-04;1,32E-04
2006;1,27E-04;1,27E-04;1,27E-04;1,27E-04;1,27E-04;1,27E-04
2007;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04
2008;9,89E-05;9,90E-05;9,90E-05;9,91E-05;9,91E-05;9,92E-05
2009;9,97E-05;9,98E-05;9,98E-05;9,98E-05;9,99E-05;9,99E-05
2010;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04
2011;1,17E-04;1,17E-04;1,17E-04;1,17E-04;1,17E-04;1,17E-04
2012;1,23E-04;1,23E-04;1,23E-04;1,23E-04;1,23E-04;1,23E-04
2013;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04
2014;1,36E-04;1,36E-04;1,36E-04;1,36E-04;1,36E-04;1,36E-04
2015;1,43E-04;1,43E-04;1,43E-04;1,43E-04;1,43E-04;1,43E-04
2016;1,50E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04
2017;1,56E-04;1,56E-04;1,56E-04;1,56E-04;1,56E-04;1,56E-04
2018;1,64E-04;1,64E-04;1,64E-04;1,64E-04;1,64E-04;1,63E-04
2019;1,69E-04;1,69E-04;1,69E-04;1,69E-04;1,69E-04;1,69E-04
2020;1,75E-04;1,74E-04;1,74E-04;1,74E-04;1,74E-04;1,74E-04
2021;1,79E-04;1,78E-04;1,78E-04;1,78E-04;1,78E-04;1,78E-04
2022;1,79E-04;1,79E-04;1,79E-04;1,78E-04;1,78E-04;1,78E-04
2023;1,65E-04;1,65E-04;1,65E-04;1,65E-04;1,65E-04;1,65E-04
2024;1,50E-04;1,50E-04;1,50E-04;1,50E-04;1,50E-04;1,50E-04
2025;1,52E-04;1,52E-04;1,52E-04;1,52E-04;1,52E-04;1,51E-04
2026;1,40E-04;1,40E-04;1,40E-04;1,40E-04;1,40E-04;1,40E-04
2027;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04
2028;9,34E-05;9,35E-05;9,36E-05;9,36E-05;9,37E-05;9,37E-05
2029;9,21E-05;9,21E-05;9,22E-05;9,23E-05;9,23E-05;9,24E-05
2030;9,31E-05;9,31E-05;9,32E-05;9,32E-05;9,33E-05;9,33E-05
2031;9,69E-05;9,69E-05;9,70E-05;9,70E-05;9,71E-05;9,71E-05
2032;8,61E-05;8,61E-05;8,62E-05;8,63E-05;8,64E-05;8,64E-05
2033;8,62E-05;8,63E-05;8,64E-05;8,64E-05;8,65E-05;8,66E-05
2034;9,59E-05;9,59E-05;9,60E-05;9,60E-05;9,61E-05;9,61E-05
2035;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04
2036;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04
2037;1,18E-04;1,18E-04;1,18E-04;1,18E-04;1,18E-04;1,18E-04
2038;1,27E-04;1,27E-04;1,27E-04;1,27E-04;1,26E-04;1,26E-04
2039;1,35E-04;1,34E-04;1,34E-04;1,34E-04;1,34E-04;1,34E-04
2040;1,42E-04;1,42E-04;1,42E-04;1,41E-04;1,41E-04;1,41E-04
2041;1,50E-04;1,50E-04;1,50E-04;1,50E-04;1,49E-04;1,49E-04
2042;1,57E-04;1,57E-04;1,57E-04;1,57E-04;1,57E-04;1,57E-04
2043;1,63E-04;1,63E-04;1,62E-04;1,62E-04;1,62E-04;1,62E-04
2044;1,68E-04;1,68E-04;1,68E-04;1,68E-04;1,67E-04;1,67E-04
2045;1,72E-04;1,72E-04;1,72E-04;1,72E-04;1,72E-04;1,71E-04
2046;1,72E-04;1,72E-04;1,71E-04;1,71E-04;1,71E-04;1,71E-04
2047;1,61E-04;1,61E-04;1,61E-04;1,60E-04;1,60E-04;1,60E-04
2048;1,46E-04;1,46E-04;1,45E-04;1,45E-04;1,45E-04;1,45E-04
2049;1,38E-04;1,38E-04;1,37E-04;1,37E-04;1,37E-04;1,37E-04
2050;1,21E-04;1,21E-04;1,21E-04;1,21E-04;1,21E-04;1,21E-04
2051;1,00E-04;1,00E-04;1,00E-04;1,00E-04;1,00E-04;1,00E-04
2052;8,18E-05;8,19E-05;8,20E-05;8,21E-05;8,22E-05;8,23E-05
2053;7,60E-05;7,61E-05;7,62E-05;7,63E-05;7,64E-05;7,65E-05
2054;7,44E-05;7,45E-05;7,46E-05;7,48E-05;7,49E-05;7,50E-05
2055;6,78E-05;6,79E-05;6,81E-05;6,82E-05;6,83E-05;6,84E-05
2056;5,78E-05;5,80E-05;5,81E-05;5,83E-05;5,85E-05;5,86E-05
2057;5,89E-05;5,90E-05;5,92E-05;5,93E-05;5,95E-05;5,96E-05
2058;7,12E-05;7,13E-05;7,14E-05;7,15E-05;7,17E-05;7,18E-05
2059;7,86E-05;7,87E-05;7,88E-05;7,89E-05;7,90E-05;7,91E-05
2060;8,75E-05;8,76E-05;8,76E-05;8,77E-05;8,78E-05;8,79E-05
2061;9,69E-05;9,69E-05;9,70E-05;9,70E-05;9,71E-05;9,71E-05
2062;1,07E-04;1,07E-04;1,07E-04;1,07E-04;1,07E-04;1,07E-04
2063;1,16E-04;1,16E-04;1,16E-04;1,16E-04;1,16E-04;1,16E-04
2064;1,25E-04;1,25E-04;1,25E-04;1,24E-04;1,24E-04;1,24E-04
2065;1,33E-04;1,33E-04;1,33E-04;1,33E-04;1,33E-04;1,33E-04
2066;1,42E-04;1,42E-04;1,42E-04;1,42E-04;1,41E-04;1,41E-04
2067;1,49E-04;1,49E-04;1,48E-04;1,48E-04;1,48E-04;1,48E-04
2068;1,54E-04;1,54E-04;1,54E-04;1,54E-04;1,54E-04;1,54E-04
2069;1,59E-04;1,59E-04;1,59E-04;1,59E-04;1,59E-04;1,58E-04
2070;1,59E-04;1,59E-04;1,59E-04;1,58E-04;1,58E-04;1,58E-04
2071;1,54E-04;1,54E-04;1,54E-04;1,54E-04;1,54E-04;1,54E-04
2072;1,48E-04;1,48E-04;1,47E-04;1,47E-04;1,47E-04;1,47E-04
2073;1,43E-04;1,43E-04;1,43E-04;1,43E-04;1,43E-04;1,43E-04
2074;1,29E-04;1,29E-04;1,29E-04;1,29E-04;1,29E-04;1,29E-04
2075;1,08E-04;1,08E-04;1,08E-04;1,08E-04;1,08E-04;1,08E-04
2076;9,44E-05;9,44E-05;9,45E-05;9,45E-05;9,46E-05;9,46E-05
2077;9,02E-05;9,03E-05;9,03E-05;9,04E-05;9,05E-05;9,05E-05
2078;9,32E-05;9,32E-05;9,33E-05;9,34E-05;9,34E-05;9,35E-05
2079;9,20E-05;9,21E-05;9,22E-05;9,22E-05;9,23E-05;9,23E-05
2080;8,41E-05;8,42E-05;8,42E-05;8,43E-05;8,44E-05;8,45E-05
2081;8,77E-05;8,77E-05;8,78E-05;8,79E-05;8,80E-05;8,80E-05
2082;9,61E-05;9,61E-05;9,62E-05;9,62E-05;9,63E-05;9,63E-05
2083;1,02E-04;1,02E-04;1,02E-04;1,02E-04;1,02E-04;1,02E-04
2084;1,09E-04;1,09E-04;1,09E-04;1,09E-04;1,09E-04;1,09E-04
2085;1,15E-04;1,15E-04;1,15E-04;1,15E-04;1,15E-04;1,15E-04
2086;1,23E-04;1,23E-04;1,23E-04;1,23E-04;1,23E-04;1,23E-04
2087;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04
2088;1,37E-04;1,37E-04;1,37E-04;1,37E-04;1,37E-04;1,37E-04
2089;1,43E-04;1,43E-04;1,43E-04;1,43E-04;1,43E-04;1,43E-04
2090;1,49E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04
2091;1,53E-04;1,53E-04;1,53E-04;1,53E-04;1,53E-04;1,53E-04
2092;1,58E-04;1,58E-04;1,58E-04;1,58E-04;1,58E-04;1,58E-04
2093;1,61E-04;1,61E-04;1,61E-04;1,61E-04;1,61E-04;1,61E-04
2094;1,60E-04;1,60E-04;1,60E-04;1,60E-04;1,60E-04;1,60E-04
2095;1,49E-04;1,49E-04;1,49E-04;1,49E-04;1,48E-04;1,48E-04
2096;1,32E-04;1,32E-04;1,32E-04;1,32E-04;1,32E-04;1,31E-04
2097;1,17E-04;1,17E-04;1,17E-04;1,17E-04;1,17E-04;1,17E-04
2098;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04
2099;8,19E-05;8,20E-05;8,21E-05;8,22E-05;8,23E-05;8,24E-05
2100;6,41E-05;6,42E-05;6,44E-05;6,45E-05;6,47E-05;6,48E-05
2101;5,67E-05;5,69E-05;5,70E-05;5,72E-05;5,74E-05;5,75E-05
2102;6,14E-05;6,16E-05;6,17E-05;6,19E-05;6,20E-05;6,22E-05
2103;6,26E-05;6,27E-05;6,29E-05;6,30E-05;6,31E-05;6,33E-05
2104;5,89E-05;5,90E-05;5,92E-05;5,93E-05;5,95E-05;5,96E-05
2105;6,69E-05;6,70E-05;6,71E-05;6,73E-05;6,74E-05;6,75E-05
2106;7,70E-05;7,71E-05;7,72E-05;7,73E-05;7,74E-05;7,75E-05
2107;8,39E-05;8,40E-05;8,40E-05;8,41E-05;8,42E-05;8,43E-05
2108;9,11E-05;9,11E-05;9,12E-05;9,13E-05;9,13E-05;9,14E-05
2109;9,77E-05;9,77E-05;9,78E-05;9,78E-05;9,79E-05;9,79E-05
2110;1,05E-04;1,05E-04;1,05E-04;1,05E-04;1,05E-04;1,05E-04
2111;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04
2112;1,20E-04;1,20E-04;1,20E-04;1,20E-04;1,20E-04;1,20E-04
2113;1,28E-04;1,28E-04;1,28E-04;1,28E-04;1,28E-04;1,28E-04
2114;1,36E-04;1,35E-04;1,35E-04;1,35E-04;1,35E-04;1,35E-04
2115;1,41E-04;1,41E-04;1,41E-04;1,41E-04;1,41E-04;1,41E-04
2116;1,46E-04;1,46E-04;1,46E-04;1,46E-04;1,46E-04;1,46E-04
2117;1,51E-04;1,50E-04;1,50E-04;1,50E-04;1,50E-04;1,50E-04
2118;1,49E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04;1,49E-04
2119;1,41E-04;1,41E-04;1,40E-04;1,40E-04;1,40E-04;1,40E-04
2120;1,31E-04;1,31E-04;1,31E-04;1,30E-04;1,30E-04;1,30E-04
2121;1,19E-04;1,19E-04;1,19E-04;1,19E-04;1,19E-04;1,19E-04
2122;1,07E-04;1,07E-04;1,07E-04;1,07E-04;1,07E-04;1,07E-04
2123;8,97E-05;8,98E-05;8,99E-05;8,99E-05;9,00E-05;9,01E-05
2124;7,28E-05;7,29E-05;7,30E-05;7,31E-05;7,33E-05;7,34E-05
2125;5,67E-05;5,69E-05;5,71E-05;5,72E-05;5,74E-05;5,75E-05
2126;4,00E-05;4,02E-05;4,04E-05;4,06E-05;4,08E-05;4,10E-05
2127;3,13E-05;3,15E-05;3,17E-05;3,20E-05;3,22E-05;3,24E-05
2128;2,47E-05;2,49E-05;2,51E-05;2,54E-05;2,56E-05;2,59E-05
2129;3,10E-05;3,12E-05;3,15E-05;3,17E-05;3,19E-05;3,21E-05
2130;4,41E-05;4,43E-05;4,44E-05;4,46E-05;4,48E-05;4,50E-05
2131;5,08E-05;5,10E-05;5,11E-05;5,13E-05;5,15E-05;5,17E-05
2132;5,79E-05;5,81E-05;5,82E-05;5,84E-05;5,85E-05;5,87E-05
2133;6,53E-05;6,55E-05;6,56E-05;6,57E-05;6,59E-05;6,60E-05
2134;7,30E-05;7,31E-05;7,33E-05;7,34E-05;7,35E-05;7,36E-05
2135;8,09E-05;8,10E-05;8,11E-05;8,12E-05;8,13E-05;8,14E-05
2136;8,72E-05;8,73E-05;8,73E-05;8,74E-05;8,75E-05;8,75E-05
2137;9,34E-05;9,34E-05;9,35E-05;9,35E-05;9,36E-05;9,36E-05
2138;1,00E-04;1,00E-04;1,00E-04;1,00E-04;1,01E-04;1,01E-04
2139;1,05E-04;1,05E-04;1,05E-04;1,05E-04;1,05E-04;1,05E-04
2140;1,09E-04;1,09E-04;1,09E-04;1,09E-04;1,09E-04;1,09E-04
2141;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04
2142;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04
2143;1,00E-04;1,00E-04;1,00E-04;1,00E-04;1,00E-04;1,00E-04
2144;8,57E-05;8,58E-05;8,59E-05;8,60E-05;8,60E-05;8,61E-05
2145;7,06E-05;7,07E-05;7,08E-05;7,09E-05;7,10E-05;7,11E-05
2146;6,34E-05;6,35E-05;6,37E-05;6,38E-05;6,40E-05;6,41E-05
2147;5,96E-05;5,97E-05;5,99E-05;6,00E-05;6,02E-05;6,03E-05
2148;5,26E-05;5,27E-05;5,29E-05;5,31E-05;5,32E-05;5,34E-05
2149;4,64E-05;4,66E-05;4,67E-05;4,69E-05;4,71E-05;4,73E-05
2150;4,66E-05;4,68E-05;4,70E-05;4,72E-05;4,74E-05;4,76E-05
2151;4,68E-05;4,70E-05;4,72E-05;4,74E-05;4,76E-05;4,77E-05
2152;5,11E-05;5,12E-05;5,14E-05;5,16E-05;5,18E-05;5,19E-05
2153;5,40E-05;5,42E-05;5,44E-05;5,45E-05;5,47E-05;5,49E-05
2154;6,07E-05;6,08E-05;6,10E-05;6,11E-05;6,13E-05;6,14E-05
2155;6,79E-05;6,81E-05;6,82E-05;6,83E-05;6,84E-05;6,86E-05
2156;7,57E-05;7,58E-05;7,59E-05;7,60E-05;7,61E-05;7,62E-05
2157;8,49E-05;8,50E-05;8,50E-05;8,51E-05;8,52E-05;8,53E-05
2158;9,36E-05;9,37E-05;9,37E-05;9,38E-05;9,38E-05;9,39E-05
2159;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04
2160;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04;1,12E-04
2161;1,23E-04;1,23E-04;1,23E-04;1,23E-04;1,23E-04;1,23E-04
2162;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04
2163;1,38E-04;1,38E-04;1,38E-04;1,38E-04;1,38E-04;1,38E-04
2164;1,43E-04;1,42E-04;1,42E-04;1,42E-04;1,42E-04;1,42E-04
2165;1,45E-04;1,45E-04;1,45E-04;1,45E-04;1,45E-04;1,45E-04
2166;1,45E-04;1,45E-04;1,45E-04;1,45E-04;1,45E-04;1,44E-04
2167;1,41E-04;1,41E-04;1,41E-04;1,41E-04;1,41E-04;1,41E-04
2168;1,36E-04;1,36E-04;1,35E-04;1,35E-04;1,35E-04;1,35E-04
2169;1,33E-04;1,33E-04;1,33E-04;1,33E-04;1,33E-04;1,33E-04
2170;1,24E-04;1,24E-04;1,24E-04;1,24E-04;1,24E-04;1,24E-04
2171;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04;1,11E-04
2172;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04
2173;1,00E-04;1,00E-04;1,00E-04;1,00E-04;1,00E-04;1,00E-04
2174;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04
2175;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04;1,03E-04
2176;9,67E-05;9,67E-05;9,68E-05;9,68E-05;9,69E-05;9,69E-05
2177;9,94E-05;9,95E-05;9,95E-05;9,96E-05;9,96E-05;9,96E-05
2178;1,04E-04;1,04E-04;1,04E-04;1,04E-04;1,04E-04;1,04E-04
2179;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04
2180;1,22E-04;1,22E-04;1,22E-04;1,22E-04;1,22E-04;1,22E-04
2181;1,32E-04;1,32E-04;1,32E-04;1,32E-04;1,32E-04;1,32E-04
2182;1,42E-04;1,42E-04;1,42E-04;1,42E-04;1,42E-04;1,42E-04
2183;1,53E-04;1,53E-04;1,52E-04;1,52E-04;1,52E-04;1,52E-04
2184;1,63E-04;1,63E-04;1,63E-04;1,63E-04;1,63E-04;1,62E-04
2185;1,73E-04;1,73E-04;1,73E-04;1,72E-04;1,72E-04;1,72E-04
2186;1,80E-04;1,80E-04;1,80E-04;1,80E-04;1,79E-04;1,79E-04
2187;1,87E-04;1,87E-04;1,87E-04;1,86E-04;1,86E-04;1,86E-04
2188;1,92E-04;1,92E-04;1,92E-04;1,91E-04;1,91E-04;1,91E-04
2189;1,95E-04;1,94E-04;1,94E-04;1,94E-04;1,94E-04;1,94E-04
2190;1,92E-04;1,92E-04;1,92E-04;1,92E-04;1,91E-04;1,91E-04
2191;1,85E-04;1,85E-04;1,85E-04;1,85E-04;1,85E-04;1,84E-04
2192;1,81E-04;1,80E-04;1,80E-04;1,80E-04;1,80E-04;1,80E-04
2193;1,79E-04;1,79E-04;1,78E-04;1,78E-04;1,78E-04;1,78E-04
2194;1,70E-04;1,69E-04;1,69E-04;1,69E-04;1,69E-04;1,69E-04
2195;1,55E-04;1,55E-04;1,55E-04;1,55E-04;1,54E-04;1,54E-04
2196;1,43E-04;1,43E-04;1,43E-04;1,43E-04;1,42E-04;1,42E-04
2197;1,38E-04;1,38E-04;1,38E-04;1,38E-04;1,37E-04;1,37E-04
2198;1,38E-04;1,38E-04;1,38E-04;1,37E-04;1,37E-04;1,37E-04
2199;1,38E-04;1,38E-04;1,38E-04;1,38E-04;1,38E-04;1,38E-04
2200;1,31E-04;1,31E-04;1,30E-04;1,30E-04;1,30E-04;1,30E-04
2201;1,33E-04;1,33E-04;1,33E-04;1,33E-04;1,33E-04;1,33E-04
2202;1,39E-04;1,38E-04;1,38E-04;1,38E-04;1,38E-04;1,38E-04
2203;1,48E-04;1,48E-04;1,48E-04;1,48E-04;1,48E-04;1,48E-04
2204;1,60E-04;1,59E-04;1,59E-04;1,59E-04;1,59E-04;1,59E-04
2205;1,73E-04;1,72E-04;1,72E-04;1,72E-04;1,72E-04;1,72E-04
2206;1,86E-04;1,86E-04;1,86E-04;1,86E-04;1,86E-04;1,85E-04
2207;2,01E-04;2,01E-04;2,00E-04;2,00E-04;2,00E-04;2,00E-04
2208;2,16E-04;2,16E-04;2,15E-04;2,15E-04;2,15E-04;2,15E-04
2209;2,31E-04;2,31E-04;2,31E-04;2,31E-04;2,30E-04;2,30E-04
2210;2,43E-04;2,43E-04;2,42E-04;2,42E-04;2,42E-04;2,41E-04
